,x,y,cluster
135,5.794023090589182,1.5670789118547466,1
136,7.151391087375143,0.18395507950172418,1
137,6.698190110879389,2.918364648766818,1
138,4.80444681477895,4.104130434071434,1
139,-4.583689931705663,8.633608772031105,0
140,4.667737420053994,1.9249195097207255,1
141,5.382170582970719,0.7651993105090908,1
142,4.868334133552181,2.273773206864487,1
143,2.793412344006293,-0.7301995272919353,1
144,-0.6620607805579226,4.1561833877856555,1
145,-0.6783933876486019,9.67178834751769,0
146,-2.893919552614995,9.617380812865546,0
147,-1.9894320345559031,10.577931871752941,0
148,-5.935466681234505,11.722030876529146,0
149,5.807735206880029,1.2545855023666128,1
150,-1.7410667251741356,8.948896632010136,0
151,1.9201665542682629,3.4656768159951734,1
152,-2.081010134792342,6.5228085707743455,0
153,1.4720731892566548,3.493998996229327,1
154,-3.4022275271867923,10.727083716845266,0
155,7.533834604935567,2.3662792369638814,1
156,4.813058411173901,1.661815213156573,1
157,1.3010682739853578,3.059890068700602,1
158,5.159323839671065,0.16453643373191484,1
159,6.055382707139052,0.8482361321521967,1
160,-1.7951666511226554,7.628466937677013,0
161,-1.8608649180758658,8.754000019462952,0
162,-3.1397361123334413,10.532224569184857,0
163,-2.9254421237673007,8.028284258880657,0
164,6.938425488799453,0.5668168336889572,1
165,5.032921175631041,3.391177199117757,1
166,6.321165934205549,0.6679217253359502,1
167,3.7211570371476133,0.2734809450111484,1
168,-4.1876326694980275,8.395861376495892,0
169,1.2631741793683102,9.363441753862,0
170,5.948610148936217,1.862000342119822,1
171,3.77088638136347,1.3548254370034534,1
172,-4.891804617458048,10.327393345465982,0
173,-1.7864064120359222,12.09035926113026,0
174,1.526620489180294,3.1851895866320112,1
175,4.736922092117755,0.31126945111865645,1
176,-6.756989071672364,7.9627760848368,0
177,-0.8821631883134107,6.5525574953304115,0
178,4.905818184521854,0.5729280540623856,1
179,-2.8317690463847685,9.822387841827398,0
180,-7.748687831232239,10.65809113694877,0
181,8.333152828323433,-0.16699984871157314,1
182,4.6965155884890235,2.0326819629322226,1
183,-5.03096553172284,10.850010022307874,0
184,3.2141872708737727,2.186030139324526,1
185,-1.916957068923598,9.5363966725581,0
186,4.4995474133108075,-1.3487521830912508,1
187,3.590838303668554,2.9519188063965682,1
188,3.185604484578364,1.4781324128377225,1
189,5.183036510618848,-0.5803274676998869,1
190,5.826081352164869,1.3540768053127514,1
191,1.0217108575094436,9.824249550120232,0
192,4.574372295796104,0.886320141673202,1
193,-3.2934139293170652,6.087256231934084,0
194,-5.724164092175205,9.38355384526293,0
195,4.89608766604968,0.6110663689909703,1
196,5.9569673815737625,5.993578761473431,1
197,-3.568718030586828,10.040820994425033,0
198,-2.536192072528618,6.898864270286521,0
199,5.904694314339143,3.9182785831941915,1
200,6.773228215406409,4.3117608648320775,1
201,4.305642675594393,2.2665970568073774,1
202,3.5944327951900226,4.071188135614511,1
203,3.287094232109562,5.575050549762363,1
204,-1.4150028607126743,8.609900823330534,0
205,-2.9445600295071905,11.211839832172702,0
206,9.693743687975346,0.9114321381000907,1
207,6.280843198622829,2.9877177461553277,1
208,3.486336175091436,3.483952135592244,1
209,5.499115274493273,2.3885450582669545,1
210,-2.4989707097678284,8.545111861448028,0
211,-4.983099044808914,6.373372902029769,0
212,0.89829499417639,1.2701427158581147,1
213,-2.6634010418809586,9.69659007783161,0
214,5.779413396692509,2.868586803975362,1
215,0.4220999147903579,8.56273352722525,0
216,-1.887382491856741,11.964998562097426,0
217,-4.306026965749466,9.998124471211334,0
218,-2.008211922360997,9.707182547192273,0
219,4.3238630390701225,1.119407544045892,1
220,-1.1366772423037232,5.788854385819018,0
221,-2.498710223616384,9.108247315727805,0
222,-1.7936229023561836,10.13585518093479,0
223,-3.5979630721031155,9.236131307618054,0
224,6.29868999859508,-2.4491009340750383,1
225,4.838543447086553,3.47594393068431,1
226,-5.405366306047398,6.199358579445211,0
227,4.148392708056213,1.4277225444453912,1
228,-2.634555817599094,10.924570769200798,0
229,-5.339939107153579,8.172995482667604,0
230,6.311263060358385,-0.2862440253745042,1
231,9.531382795461754,2.231612047891187,1
232,3.748873793426558,4.879938638176133,1
233,0.2963909988194482,6.21058400261376,0
234,5.428783120984695,1.131200722300206,1
235,-4.167187644896895,7.893924047804383,0
236,-4.021899113621357,6.169778709002973,0
237,-2.525142905685985,11.974174405978374,0
238,6.382128243091486,1.3211226196050498,1
239,-4.63380505050496,9.961470989468685,0
240,-1.9472138875826848,7.768887088557134,0
241,3.535432747666159,3.2390333194517535,1
242,2.919052105660197,1.2040585954810812,1
243,-5.698052940641484,7.815536082290776,0
244,-6.346740053650834,8.961258377299888,0
245,-3.038511289528662,14.45462446137756,0
246,5.601897299701528,2.4209377324989947,1
247,-3.8692470662097316,9.478793522520329,0
248,2.120119510294267,5.279755743014825,0
249,-2.9999738550584913,7.506813799483343,0
250,-1.8219610439158274,5.488205817472854,0
251,-3.570199918273805,7.862649646908961,0
252,1.756869126259783,5.110110529153317,0
253,5.377225453973904,1.1864920592860106,1
254,-3.5697128597976318,7.428540463673633,0
255,4.120696133500892,-1.0331162222954804,1
256,-1.0322644630619293,9.357022690578262,0
257,3.3146313183364082,3.114367021127051,1
258,0.7556249848105203,6.154003372277057,0
259,-1.4791270886354306,10.04185803002274,0
260,-2.3927801861607505,6.728345532537075,0
261,2.975167690019644,2.91600079671354,1
262,1.222351399236763,9.961951970021897,0
263,3.9683094376478447,5.311212734519518,1
264,1.5888284943786237,0.5893535441782431,1
265,-2.5472300388581277,7.009227398922704,0
266,-1.2578629275227378,7.299971015365756,0
267,-4.153638414185613,9.501660551182146,0
268,6.2862200041519305,2.1198056183175398,1
269,-1.465314491818955,9.608255474664693,0
270,-2.309894892877468,8.007334819965923,0
271,-1.8256856714984313,12.766627806630094,0
272,5.218216124043738,6.8837699637625205,1
273,-4.650982619174975,9.979230958684692,0
274,-2.054277753844491,11.628571636763178,0
275,-1.9940968416072216,8.865394296665986,0
276,-2.8127678131239167,10.190920541167475,0
277,3.522035141684925,2.7275934340697736,1
278,4.178009775810746,3.3655824135675685,1
279,-1.9230526764553877,7.585583292145586,0
280,-1.2808642229658997,10.529301548292931,0
281,-4.472214925148652,9.938493076724862,0
282,-0.4471985780608483,10.87684636643072,0
283,4.75913957606845,0.6792961285295842,1
284,-3.9699308864870235,9.44720330736227,0
285,-5.91596250176306,8.903190730405084,0
286,-0.7538944496550419,1.8645799509051075,1
287,-0.6083499466806497,7.860478816873515,0
288,6.083222964314571,-0.28493385849372643,1
289,-1.955816024392712,10.668652626270369,0
290,-2.025273079920682,5.187725638882726,0
291,-1.1452916804628224,8.39375261501141,0
292,5.292144880712337,-0.5290574688298739,1
293,-4.363058566208916,8.895235416074721,0
294,5.211609617677912,2.642083263914782,1
295,-3.059301017356038,4.410443798727152,0
296,5.022076972267908,2.0660427802530297,1
297,-2.5510008109810465,9.248940894815885,0
298,4.783011310666886,1.0178547904104986,1
299,2.6366388164382704,1.410969098168822,1
300,-2.460177274534865,10.010282710689221,0
301,-3.536931457726137,6.895859084420419,0
302,-2.948541398727774,9.728511271221814,0
303,0.3930895925373332,10.932827780368735,0
304,8.337791026118792,4.226299743036247,1
305,0.7480334680898335,6.254083211768538,0
306,-5.547937554960777,8.045817982465818,0
307,6.153856069518805,0.12883903558548115,1
308,3.492554822467629,0.8794518014599477,1
309,0.495516481139306,9.162475689037873,0
310,-3.8023433915378035,6.851190120969532,0
311,-1.1289096396305252,8.211845184426648,0
312,4.145524071186908,0.6092011879451349,1
313,5.127480263770499,0.8450124224672753,1
314,-1.8445695990935669,7.517313055085214,0
315,-1.4705045945704056,12.079763954203477,0
316,-4.521232386052154,6.585908902622857,0
317,6.003661815480724,5.666584335412799,1
318,-2.3544610077575134,7.291717725541794,0
319,-2.738277313557986,11.489918752145245,0
320,4.573624890480507,5.562285410976307,1
321,5.138646203649612,5.128076243467681,1
322,0.9581303735648108,-0.5859842495306711,1
323,5.293733583756427,1.5349686263230036,1
324,5.85567185566118,2.346387930253448,1
325,4.540951416923235,3.3228086682739395,1
326,2.394434793103504,2.737989176308833,1
327,3.416843230244205,-0.8401525097557125,1
328,2.7059265499696754,1.8777469716567723,1
329,-3.479924718710957,9.178034406970967,0
330,4.285984381240002,0.3765751948638245,1
331,0.10175999125590796,9.05629381146384,0
332,5.82118849761272,4.1905768451065475,1
333,-2.3150425243566692,10.9515761092641,0
334,-1.499223065091836,10.745796516538565,0
335,7.734889238888225,5.564925030131775,1
336,-2.3575885066652975,7.659962705174098,0
337,7.438589709400105,3.8224370497662696,1
338,-0.7938783766487114,8.694409068271467,0
339,-4.054848052127894,8.540648914718304,0
340,-4.909790437164302,8.345283656516425,0
341,4.676715594607205,5.326044308491298,1
342,-5.610524485185016,9.151412077810376,0
343,4.75132866080549,4.161552720882629,1
344,-2.977504372499422,8.54601221429996,0
345,-3.4512742342893956,9.478386002913593,0
346,3.497520856662508,3.118335246653049,1
347,5.315084160378506,1.1494157516957972,1
348,-3.3892865964467176,9.275767282770504,0
349,5.641713211476863,0.018059194343629903,1
350,5.0457248779307005,-1.0583185460537319,1
351,3.414301455259329,1.1977665640687638,1
352,3.3362066206237833,2.06796702657356,1
353,1.881240380199047,0.5113096040568939,1
354,-0.19200646503794205,7.372921491494901,0
355,5.699487192058667,4.856306925256533,1
356,-3.832770552589526,10.71915279779077,0
357,-5.149664037094034,12.677203659907029,0
358,-2.3741412136769027,6.164789755771408,0
359,5.111107952445233,3.5149000717146657,1
360,1.0824383384195442,4.9652583069190985,1
361,1.7438510353956134,-2.424442229299432,1
362,-2.5336911687465795,7.219777385226658,0
363,3.1133605231430677,-1.636594517388306,1
364,1.4202526427800284,9.084813232141778,0
365,-1.26095798894844,10.270977146726882,0
366,3.605301936027357,4.791864564311892,1
367,-1.8466707602456223,10.96537638244304,0
368,2.4777521810283067,3.2050408978292593,1
369,-3.6879271369411732,10.713490322240371,0
370,9.786598442727822,2.0916065519697087,1
371,5.925324355963189,4.631474744205595,1
372,-8.991732303190895,6.965510845529742,0
373,3.747511969798542,-1.80591177795033,1
374,-2.73385372243441,8.572346929131875,0
375,5.883498760662494,-1.1672797558401808,1
376,4.632673758046964,-0.3435596944443535,1
377,2.6156700857077664,-1.3365436597908067,1
378,7.646675439762403,3.7278942650920746,1
379,-4.126184828839126,8.010772041029249,0
380,4.10210145511844,-0.23988213354260868,1
381,3.3935977833785724,0.8622154456202227,1
382,2.6881323302734357,4.080453277156411,1
383,0.6492280079620327,10.549155586504138,0
384,7.13204922122336,-2.173610780875567,1
385,4.548706803517105,2.459848582586116,1
386,3.751292316075878,2.7277706700304365,1
387,2.0792700388863126,3.7180843405010213,1
388,-5.722090263567895,9.421213399932768,0
389,-0.34309513670219616,11.121890232268127,0
390,-4.325245774095172,6.189678725527738,0
391,0.5636297658723937,-0.043002937894076165,1
392,3.550040662610202,2.7714419126448737,1
393,-4.480649715723837,10.02237915923401,0
394,-5.466241603787605,7.574597711408904,0
395,0.446590466430282,7.977745691651027,0
396,-5.165569720849611,9.408008599936569,0
397,-1.3560836969412173,9.636786437285394,0
398,3.6609999511916573,4.0614914380788765,1
399,6.652464454656982,0.8193859448944345,1
400,1.7351147709725163,11.079216649300616,0
401,0.5370505314865643,10.09210621556764,0
402,1.7971672919703625,7.4795910024222225,0
403,5.675196877166347,0.5216820576338008,1
404,3.6046562381557585,2.420745587218529,1
405,5.597838487720885,2.640493894514629,1
406,1.384793960461776,2.069339577263496,1
407,3.954503648067404,1.230287951949149,1
408,-4.348046091520357,12.114154938233401,0
409,-3.6164962337471143,6.618530343020625,0
410,5.061913770633338,1.7797434601999473,1
411,-6.5594827963679645,9.387194757737177,0
412,-5.306332770691032,10.140224601579463,0
413,-0.6011940960663456,10.317068630809917,0
414,-2.162835771350386,9.784920887655995,0
415,-2.54622389503753,8.436968850358046,0
416,-3.1946266561062893,7.409731589755084,0
417,0.046132168524099626,7.831143350526662,0
418,-2.7404941878292313,8.412078737019744,0
419,4.569901855234178,5.514770955211752,1
420,5.031569346423464,0.016424128710667896,1
421,-6.644081823132503,8.836046049172745,0
422,-3.4360330086776747,8.082826621057809,0
423,6.300550469316592,0.26100203212299755,1
424,4.2661355479053835,1.0937075673923822,1
425,-1.8610296842631602,8.244121567365688,0
426,-2.315205693067314,10.204600179072148,0
427,-0.3923486493535746,5.4968071553520925,0
428,3.231191455142583,-0.8437529087863873,1
429,5.199816088867742,-0.277808410656021,1
430,4.129924401386391,4.98115566110611,1
431,5.759459732090181,4.134731135049975,1
432,0.4760200204606573,5.366082420520808,1
433,0.5931063279922957,9.245635396784039,0
434,-4.20278505918956,5.984591678826592,0
435,-2.5808497012726535,12.143573439826334,0
436,3.5294797828417046,5.735483822821912,1
437,-4.644438481817939,8.729527158155735,0
438,7.7990231276895265,0.9274496296341954,1
439,-3.014333925839071,6.5187197642686225,0
440,-0.9271337289666564,7.195511218608844,0
441,4.981609712483985,1.6052030112353737,1
442,2.6606691957109394,1.7215958437414356,1
443,2.079020131235535,5.482758047909462,1
444,-2.3351034865764078,8.416271427266587,0
445,-1.0146104128062265,10.235026659065252,0
446,-1.218445723882455,11.75154924326302,0
447,5.084146379495527,1.0156724406137774,1
448,-0.8650773030637702,12.807872093506216,0
449,6.3790906764394215,4.684445401550634,1
450,4.858668425437887,3.424702931738116,1
451,1.6827063446684183,4.26067777035459,1
452,-2.313845425955087,7.468266560487389,0
453,3.0589299253374778,2.9161063982127233,1
454,-4.094239099918152,8.784813245264523,0
455,-5.118136624062457,10.353631225858399,0
456,6.30772314532591,2.8915298423976052,1
457,-3.946086065557622,8.587391824774627,0
458,4.564609431378405,4.1797734479737745,1
459,3.6485639938577252,11.253435951067475,0
460,-2.3887372031706975,13.940770353168894,0
461,-0.7099978721862488,9.62888516995154,0
462,-3.4590882453746623,7.707627663050898,0
463,0.8650856470923793,10.777565642097223,0
464,5.466748642675503,5.726761309056863,1
465,-3.8630416236646674,10.237638705880057,0
466,4.560768528514791,3.3361710786859806,1
467,5.940281192145424,1.7748179563819662,1
468,-2.483193839296936,11.921354282512954,0
469,-4.811184777897356,9.765682164889665,0
470,5.519907736334766,0.9690612352355097,1
471,3.735266197729948,-2.8745889693171813,1
472,-3.7126108475115442,12.718842497216198,0
473,4.676746702358888,2.668333094664074,1
474,1.8704082433825944,7.397689557488018,0
475,4.100128965641359,0.01564225237611727,1
476,0.024624675320495282,7.59894719696076,0
477,-3.4481463949226545,10.099406215370252,0
478,6.2114791535297655,2.8240848075106615,1
479,9.237675083466602,1.2474925630614138,1
480,-3.430475164972325,11.128530580636152,0
481,1.2549495767984626,5.03227032286196,1
482,5.400274538240028,3.194341174508378,1
483,4.491011978028009,3.214513879042088,1
484,-0.1506032549250973,9.14932309101854,0
485,4.1979504885687735,2.0269413619297936,1
486,6.787142335947646,-0.07986091488138847,1
487,-4.534859863721598,9.64278079338887,0
488,3.3859447206525664,5.598066799934589,1
489,3.3385936979844475,0.9989189164113399,1
490,-3.4530613546316173,11.192187322133053,0
491,5.056644452123207,-2.1103000529078493,1
492,-4.288226482303797,7.382665558267445,0
493,2.0599570367459936,-0.6169878601865002,1
494,6.487932874641904,1.603365411054754,1
495,-1.863760502376571,7.359824241093675,0
496,5.0360483577638115,1.6844488600928471,1
497,5.917063753782849,-1.3498704405971877,1
498,-1.0859678668749706,6.765001944522583,0
499,3.390241680836744,2.0253517843623996,1
